arquivo_ll,otimizacao,dec_bytes,arquivo_o
extr_futils.c_git_futils_creat_locked_withpath.ll,O1,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_futils.c_git_futils_creat_locked_withpath.ll/O1.o
extr_driver_gige.c_gige_read8.ll,O1,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_driver_gige.c_gige_read8.ll/O1.o
extr_common.h_dra7xx_pciess_reset.ll,O2,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_common.h_dra7xx_pciess_reset.ll/O2.o
extr_inode.c_minix_prepare_chunk.ll,O1,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_inode.c_minix_prepare_chunk.ll/O1.o
extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll,O1,174,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll/O1.o
extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll,O1,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll/O1.o
extr_driver_gige.c_gige_read8.ll,O2,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_driver_gige.c_gige_read8.ll/O2.o
extr_futils.c_git_futils_creat_locked_withpath.ll,O2,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_futils.c_git_futils_creat_locked_withpath.ll/O2.o
extr_common.h_dra7xx_pciess_reset.ll,O3,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_common.h_dra7xx_pciess_reset.ll/O3.o
extr_inode.c_minix_prepare_chunk.ll,O2,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_inode.c_minix_prepare_chunk.ll/O2.o
extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll,O2,174,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll/O2.o
extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll,O2,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll/O2.o
extr_inode.c_minix_prepare_chunk.ll,O3,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_inode.c_minix_prepare_chunk.ll/O3.o
extr_driver_gige.c_gige_read8.ll,O3,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_driver_gige.c_gige_read8.ll/O3.o
extr_futils.c_git_futils_creat_locked_withpath.ll,O3,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_futils.c_git_futils_creat_locked_withpath.ll/O3.o
extr_common.h_dra7xx_pciess_reset.ll,Os,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_common.h_dra7xx_pciess_reset.ll/Os.o
extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll,O3,174,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll/O3.o
extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll,O3,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll/O3.o
extr_driver_gige.c_gige_read8.ll,Os,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_driver_gige.c_gige_read8.ll/Os.o
extr_futils.c_git_futils_creat_locked_withpath.ll,Os,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_futils.c_git_futils_creat_locked_withpath.ll/Os.o
extr_inode.c_minix_prepare_chunk.ll,Os,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_inode.c_minix_prepare_chunk.ll/Os.o
extr_common.h_dra7xx_pciess_reset.ll,Oz,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_common.h_dra7xx_pciess_reset.ll/Oz.o
extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll,Os,174,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll/Os.o
extr_driver_gige.c_gige_read8.ll,Oz,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_driver_gige.c_gige_read8.ll/Oz.o
extr_futils.c_git_futils_creat_locked_withpath.ll,Oz,84,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_futils.c_git_futils_creat_locked_withpath.ll/Oz.o
extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll,Os,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll/Os.o
extr_inode.c_minix_prepare_chunk.ll,Oz,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_inode.c_minix_prepare_chunk.ll/Oz.o
extr_output.c_php_output_stdout.ll,O1,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_output.c_php_output_stdout.ll/O1.o
extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll,Oz,174,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_dmnet.c_AIEnter_Battle_Retreat.ll/Oz.o
extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll,Oz,38,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_g12a-tohdmitx.c_g12a_tohdmitx_input_remove.ll/Oz.o
extr_ai_chat.c_BotChatTime.ll,O1,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_chat.c_BotChatTime.ll/O1.o
extr_ipw2200.c_ipw_stop_master.ll,O1,305,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ipw2200.c_ipw_stop_master.ll/O1.o
extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll,O1,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll/O1.o
extr_output.c_php_output_stdout.ll,O2,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_output.c_php_output_stdout.ll/O2.o
extr_cpumask.c_cpumask_next_and.ll,O1,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cpumask.c_cpumask_next_and.ll/O1.o
extr_ai_chat.c_BotChatTime.ll,O2,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_chat.c_BotChatTime.ll/O2.o
extr_ipw2200.c_ipw_stop_master.ll,O2,305,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ipw2200.c_ipw_stop_master.ll/O2.o
extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll,O2,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll/O2.o
extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll,O1,52,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll/O1.o
extr_output.c_php_output_stdout.ll,O3,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_output.c_php_output_stdout.ll/O3.o
extr_cpumask.c_cpumask_next_and.ll,O2,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cpumask.c_cpumask_next_and.ll/O2.o
extr_ai_chat.c_BotChatTime.ll,O3,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_chat.c_BotChatTime.ll/O3.o
extr_ipw2200.c_ipw_stop_master.ll,O3,305,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ipw2200.c_ipw_stop_master.ll/O3.o
extr_output.c_php_output_stdout.ll,Os,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_output.c_php_output_stdout.ll/Os.o
extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll,O3,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll/O3.o
extr_cpumask.c_cpumask_next_and.ll,O3,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cpumask.c_cpumask_next_and.ll/O3.o
extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll,O2,52,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll/O2.o
extr_ai_chat.c_BotChatTime.ll,Os,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_chat.c_BotChatTime.ll/Os.o
extr_ipw2200.c_ipw_stop_master.ll,Os,305,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ipw2200.c_ipw_stop_master.ll/Os.o
extr_output.c_php_output_stdout.ll,Oz,96,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_output.c_php_output_stdout.ll/Oz.o
extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll,Os,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll/Os.o
extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll,O3,52,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll/O3.o
extr_cpumask.c_cpumask_next_and.ll,Os,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cpumask.c_cpumask_next_and.ll/Os.o
extr_ai_chat.c_BotChatTime.ll,Oz,10,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ai_chat.c_BotChatTime.ll/Oz.o
extr_ipw2200.c_ipw_stop_master.ll,Oz,305,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ipw2200.c_ipw_stop_master.ll/Oz.o
extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll,Oz,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_pcg64.orig.h_pcg_oneseq_128_xsl_rr_64_random_r.ll/Oz.o
extr_mmu_audit.c_audit_all_active_sps.ll,O1,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu_audit.c_audit_all_active_sps.ll/O1.o
extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll,Os,52,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll/Os.o
extr_cpumask.c_cpumask_next_and.ll,Oz,172,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_cpumask.c_cpumask_next_and.ll/Oz.o
extr_p9auth.c_cap_release.ll,O1,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_p9auth.c_cap_release.ll/O1.o
extr_test-connect-unspecified.c_connect_6.ll,O1,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-connect-unspecified.c_connect_6.ll/O1.o
extr_mmu_audit.c_audit_all_active_sps.ll,O2,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu_audit.c_audit_all_active_sps.ll/O2.o
extr_ani.c_ath9k_hw_update_mibstats.ll,O1,326,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ani.c_ath9k_hw_update_mibstats.ll/O1.o
extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll,Oz,52,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ixgbe_dcb_nl.c_ixgbe_dcbnl_setnumtcs.ll/Oz.o
extr_savagefb_driver.c_savage3D_waitidle.ll,O1,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_savagefb_driver.c_savage3D_waitidle.ll/O1.o
extr_p9auth.c_cap_release.ll,O2,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_p9auth.c_cap_release.ll/O2.o
extr_mmu_audit.c_audit_all_active_sps.ll,O3,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu_audit.c_audit_all_active_sps.ll/O3.o
extr_test-connect-unspecified.c_connect_6.ll,O2,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-connect-unspecified.c_connect_6.ll/O2.o
extr_ani.c_ath9k_hw_update_mibstats.ll,O2,326,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ani.c_ath9k_hw_update_mibstats.ll/O2.o
extr_keymap.c_persistent_default_layer_set.ll,O1,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistent_default_layer_set.ll/O1.o
extr_savagefb_driver.c_savage3D_waitidle.ll,O2,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_savagefb_driver.c_savage3D_waitidle.ll/O2.o
extr_p9auth.c_cap_release.ll,O3,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_p9auth.c_cap_release.ll/O3.o
extr_test-connect-unspecified.c_connect_6.ll,O3,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-connect-unspecified.c_connect_6.ll/O3.o
extr_mmu_audit.c_audit_all_active_sps.ll,Os,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu_audit.c_audit_all_active_sps.ll/Os.o
extr_keymap.c_persistent_default_layer_set.ll,O2,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistent_default_layer_set.ll/O2.o
extr_ani.c_ath9k_hw_update_mibstats.ll,O3,326,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ani.c_ath9k_hw_update_mibstats.ll/O3.o
extr_savagefb_driver.c_savage3D_waitidle.ll,O3,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_savagefb_driver.c_savage3D_waitidle.ll/O3.o
extr_p9auth.c_cap_release.ll,Os,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_p9auth.c_cap_release.ll/Os.o
extr_test-connect-unspecified.c_connect_6.ll,Os,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-connect-unspecified.c_connect_6.ll/Os.o
extr_mmu_audit.c_audit_all_active_sps.ll,Oz,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu_audit.c_audit_all_active_sps.ll/Oz.o
extr_keymap.c_persistent_default_layer_set.ll,O3,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistent_default_layer_set.ll/O3.o
extr_ani.c_ath9k_hw_update_mibstats.ll,Os,326,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ani.c_ath9k_hw_update_mibstats.ll/Os.o
extr_savagefb_driver.c_savage3D_waitidle.ll,Os,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_savagefb_driver.c_savage3D_waitidle.ll/Os.o
extr_p9auth.c_cap_release.ll,Oz,40,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_p9auth.c_cap_release.ll/Oz.o
extr_test-connect-unspecified.c_connect_6.ll,Oz,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-connect-unspecified.c_connect_6.ll/Oz.o
extr_keymap.c_persistent_default_layer_set.ll,Os,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistent_default_layer_set.ll/Os.o
extr_lan743x_ethtool.c_lan743x_otp_power_down.ll,O1,156,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_lan743x_ethtool.c_lan743x_otp_power_down.ll/O1.o
extr_ani.c_ath9k_hw_update_mibstats.ll,Oz,326,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ani.c_ath9k_hw_update_mibstats.ll/Oz.o
extr_savagefb_driver.c_savage3D_waitidle.ll,Oz,110,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_savagefb_driver.c_savage3D_waitidle.ll/Oz.o
extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll,O1,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll/O1.o
extr_mmu.c_kvm_page_table_hashfn.ll,O1,26,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu.c_kvm_page_table_hashfn.ll/O1.o
extr_keymap.c_persistent_default_layer_set.ll,Oz,34,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_keymap.c_persistent_default_layer_set.ll/Oz.o
extr_lan743x_ethtool.c_lan743x_otp_power_down.ll,O2,156,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_lan743x_ethtool.c_lan743x_otp_power_down.ll/O2.o
extr_time.c_timeval_to_num.ll,O1,126,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_time.c_timeval_to_num.ll/O1.o
extr_asn_mime.c_B64_write_ASN1.ll,O1,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn_mime.c_B64_write_ASN1.ll/O1.o
extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll,O2,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll/O2.o
extr_mmu.c_kvm_page_table_hashfn.ll,O2,26,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu.c_kvm_page_table_hashfn.ll/O2.o
extr_lan743x_ethtool.c_lan743x_otp_power_down.ll,O3,156,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_lan743x_ethtool.c_lan743x_otp_power_down.ll/O3.o
extr_flexcop-hw-filter.c_flexcop_null_filter_ctrl.ll,O1,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_flexcop-hw-filter.c_flexcop_null_filter_ctrl.ll/O1.o
extr_asn_mime.c_B64_write_ASN1.ll,O2,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn_mime.c_B64_write_ASN1.ll/O2.o
extr_time.c_timeval_to_num.ll,O2,126,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_time.c_timeval_to_num.ll/O2.o
extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll,O3,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll/O3.o
extr_mmu.c_kvm_page_table_hashfn.ll,O3,26,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu.c_kvm_page_table_hashfn.ll/O3.o
extr_flexcop-hw-filter.c_flexcop_null_filter_ctrl.ll,O2,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_flexcop-hw-filter.c_flexcop_null_filter_ctrl.ll/O2.o
extr_lan743x_ethtool.c_lan743x_otp_power_down.ll,Os,156,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_lan743x_ethtool.c_lan743x_otp_power_down.ll/Os.o
extr_asn_mime.c_B64_write_ASN1.ll,O3,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn_mime.c_B64_write_ASN1.ll/O3.o
extr_time.c_timeval_to_num.ll,O3,126,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_time.c_timeval_to_num.ll/O3.o
extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll,Os,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll/Os.o
extr_mmu.c_kvm_page_table_hashfn.ll,Os,26,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu.c_kvm_page_table_hashfn.ll/Os.o
extr_lan743x_ethtool.c_lan743x_otp_power_down.ll,Oz,156,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_lan743x_ethtool.c_lan743x_otp_power_down.ll/Oz.o
extr_flexcop-hw-filter.c_flexcop_null_filter_ctrl.ll,O3,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_flexcop-hw-filter.c_flexcop_null_filter_ctrl.ll/O3.o
extr_asn_mime.c_B64_write_ASN1.ll,Os,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn_mime.c_B64_write_ASN1.ll/Os.o
extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll,Oz,62,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hugetlb_cgroup.c_hugetlb_cgroup_from_task.ll/Oz.o
extr_time.c_timeval_to_num.ll,Os,126,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_time.c_timeval_to_num.ll/Os.o
extr_mmu.c_kvm_page_table_hashfn.ll,Oz,26,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mmu.c_kvm_page_table_hashfn.ll/Oz.o
extr_flexcop-hw-filter.c_flexcop_null_filter_ctrl.ll,Os,82,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_flexcop-hw-filter.c_flexcop_null_filter_ctrl.ll/Os.o
extr_asn_mime.c_B64_write_ASN1.ll,Oz,0,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_asn_mime.c_B64_write_ASN1.ll/Oz.o
